dataset,algorithm,avg,max,min,recall,ivf_nprobe,epsilon,knn,n_queries,selectivity,num_measure_runs,avg_all,max_all,min_all,false_pruning_rate
sift-128-euclidean,pdx-adsampling,0.738761,1.40824,0.155467,0.986079,64,2.1,10,10000,0.2,1,0.7441,4.947,0.1555,0
sift-128-euclidean,pdx-adsampling,0.680173,1.27868,0.143646,0.982059,56,2.1,10,10000,0.2,1,0.6855,4.847,0.1436,0
sift-128-euclidean,pdx-adsampling,0.617923,1.14778,0.133505,0.976138,48,2.1,10,10000,0.2,1,0.6224,4.52,0.1335,0
sift-128-euclidean,pdx-adsampling,0.551307,1.00837,0.119363,0.967038,40,2.1,10,10000,0.2,1,0.5552,4.432,0.1194,0
sift-128-euclidean,pdx-adsampling,0.479125,0.854859,0.106844,0.953476,32,2.1,10,10000,0.2,1,0.483,4.36,0.1068,0
sift-128-euclidean,pdx-adsampling,0.440766,0.774027,0.106913,0.943344,28,2.1,10,10000,0.2,1,0.4445,4.297,0.1033,0
sift-128-euclidean,pdx-adsampling,0.420749,0.733283,0.110434,0.936853,26,2.1,10,10000,0.2,1,0.424,3.992,0.09894,0
sift-128-euclidean,pdx-adsampling,0.400137,0.692577,0.109332,0.929793,24,2.1,10,10000,0.2,1,0.4036,4.241,0.09607,0
sift-128-euclidean,pdx-adsampling,0.376805,0.646449,0.110544,0.921542,22,2.1,10,10000,0.2,1,0.3804,4.173,0.09344,0
sift-128-euclidean,pdx-adsampling,0.355131,0.603847,0.107762,0.911261,20,2.1,10,10000,0.2,1,0.3586,4.25,0.08968,0
sift-128-euclidean,pdx-adsampling,0.332314,0.558536,0.107868,0.899282,18,2.1,10,10000,0.2,1,0.3358,4.042,0.08829,0
sift-128-euclidean,pdx-adsampling,0.308439,0.510795,0.107752,0.885011,16,2.1,10,10000,0.2,1,0.3117,4.042,0.08371,0
sift-128-euclidean,pdx-adsampling,0.28365,0.464439,0.105058,0.86738,14,2.1,10,10000,0.2,1,0.2866,3.948,0.07952,0
sift-128-euclidean,pdx-adsampling,0.257571,0.413498,0.103016,0.844119,12,2.1,10,10000,0.2,1,0.2608,4.02,0.07517,0
sift-128-euclidean,pdx-adsampling,0.229649,0.362975,0.097007,0.813958,10,2.1,10,10000,0.2,1,0.2328,3.986,0.07513,0
sift-128-euclidean,pdx-adsampling,0.200036,0.311041,0.089909,0.774781,8,2.1,10,10000,0.2,1,0.2031,3.917,0.07004,0
sift-128-euclidean,pdx-adsampling,0.167901,0.25625,0.080742,0.717464,6,2.1,10,10000,0.2,1,0.1711,3.918,0.06599,0
sift-128-euclidean,pdx-adsampling,0.132002,0.196773,0.06728,0.629945,4,2.1,10,10000,0.2,1,0.1347,3.821,0.06089,0
sift-128-euclidean,pdx-adsampling,0.0898958,0.13018,0.053071,0.472259,2,2.1,10,10000,0.2,1,0.09216,3.77,0.05307,0
sift-128-euclidean,pdx-adsampling-decimpr,3.74423,7.78883,0.686314,0.99902,512,2.1,10,10000,0.2,1,3.786,11.08,0.6863,0
sift-128-euclidean,pdx-adsampling-decimpr,2.40585,4.93691,0.407232,0.9989,256,2.1,10,10000,0.2,1,2.415,6.748,0.4072,0
sift-128-euclidean,pdx-adsampling-decimpr,2.16635,4.41514,0.369957,0.99882,224,2.1,10,10000,0.2,1,2.174,6.877,0.37,0
sift-128-euclidean,pdx-adsampling-decimpr,1.95533,3.91353,0.324394,0.99858,192,2.1,10,10000,0.2,1,1.962,7.091,0.3244,0
sift-128-euclidean,pdx-adsampling-decimpr,1.72859,3.44829,0.28861,0.99804,160,2.1,10,10000,0.2,1,1.734,6.512,0.2886,0
sift-128-euclidean,pdx-adsampling-decimpr,1.6109,3.17489,0.271754,0.99758,144,2.1,10,10000,0.2,1,1.617,6.228,0.2718,0
sift-128-euclidean,pdx-adsampling-decimpr,1.48356,2.89354,0.251584,0.99701,128,2.1,10,10000,0.2,1,1.488,5.854,0.2516,0
sift-128-euclidean,pdx-adsampling-decimpr,1.35405,2.62777,0.232522,0.9961,112,2.1,10,10000,0.2,1,1.359,5.476,0.2325,0
sift-128-euclidean,pdx-adsampling-decimpr,1.21663,2.30905,0.206926,0.99471,96,2.1,10,10000,0.2,1,1.221,5.358,0.2069,0
sift-128-euclidean,pdx-adsampling-decimpr,1.07646,2.00589,0.182519,0.992,80,2.1,10,10000,0.2,1,1.08,5.291,0.1825,0
sift-128-euclidean,pdx-adsampling-decimpr,0.924622,1.67928,0.185181,0.986899,64,2.1,10,10000,0.2,1,0.9294,4.977,0.1628,0
sift-128-euclidean,pdx-adsampling-decimpr,0.846741,1.50961,0.198786,0.982829,56,2.1,10,10000,0.2,1,0.85,4.71,0.1475,0
sift-128-euclidean,pdx-adsampling-decimpr,0.759557,1.32407,0.207737,0.976908,48,2.1,10,10000,0.2,1,0.7619,4.744,0.1339,0
sift-128-euclidean,pdx-adsampling-decimpr,0.66792,1.13705,0.210257,0.967788,40,2.1,10,10000,0.2,1,0.6695,4.299,0.1239,0
sift-128-euclidean,pdx-adsampling-decimpr,0.562865,0.92684,0.205044,0.954176,32,2.1,10,10000,0.2,1,0.563,4.533,0.1113,0
sift-128-euclidean,pdx-adsampling-decimpr,0.512738,0.827977,0.200997,0.944004,28,2.1,10,10000,0.2,1,0.5126,4.295,0.105,0
sift-128-euclidean,pdx-adsampling-decimpr,0.48706,0.77774,0.198056,0.937494,26,2.1,10,10000,0.2,1,0.4866,4.193,0.1034,0
sift-128-euclidean,pdx-adsampling-decimpr,0.459892,0.729242,0.194406,0.930413,24,2.1,10,10000,0.2,1,0.4596,4.213,0.101,0
sift-128-euclidean,pdx-adsampling-decimpr,0.43241,0.680588,0.186804,0.922122,22,2.1,10,10000,0.2,1,0.4325,4.243,0.09712,0
sift-128-euclidean,pdx-adsampling-decimpr,0.404209,0.630361,0.179657,0.911811,20,2.1,10,10000,0.2,1,0.4046,4.097,0.09279,0
sift-128-euclidean,pdx-adsampling-decimpr,0.374384,0.581482,0.168816,0.899812,18,2.1,10,10000,0.2,1,0.3754,4.153,0.08867,0
sift-128-euclidean,pdx-adsampling-decimpr,0.344141,0.530594,0.159,0.885472,16,2.1,10,10000,0.2,1,0.3452,4.008,0.08596,0
sift-128-euclidean,pdx-adsampling-decimpr,0.313056,0.478551,0.148331,0.86777,14,2.1,10,10000,0.2,1,0.3148,3.957,0.08109,0
sift-128-euclidean,pdx-adsampling-decimpr,0.288212,0.435608,0.14117,0.844409,12,2.1,10,10000,0.2,1,0.2904,3.964,0.0836,0
sift-128-euclidean,pdx-adsampling-decimpr,0.254075,0.382763,0.126486,0.814208,10,2.1,10,10000,0.2,1,0.2567,4.007,0.07847,0
sift-128-euclidean,pdx-adsampling-decimpr,0.218036,0.325572,0.110986,0.774981,8,2.1,10,10000,0.2,1,0.2211,3.946,0.0754,0
sift-128-euclidean,pdx-adsampling-decimpr,0.174845,0.260133,0.090012,0.717584,6,2.1,10,10000,0.2,1,0.1777,3.856,0.06641,0
sift-128-euclidean,pdx-adsampling-decimpr,0.135253,0.200372,0.070612,0.630015,4,2.1,10,10000,0.2,1,0.1379,3.819,0.06219,0
sift-128-euclidean,pdx-adsampling-decimpr,0.0901463,0.130702,0.052437,0.472279,2,2.1,10,10000,0.2,1,0.09232,3.739,0.05244,0
sift-128-euclidean,pdx-adsampling-dz,3.37035,7.13888,0.734528,0.99898,512,2.1,10,10000,0.2,1,3.421,10.84,0.7345,0
sift-128-euclidean,pdx-adsampling-dz,2.18205,4.54958,0.406929,0.998861,256,2.1,10,10000,0.2,1,2.204,7.82,0.4069,0
sift-128-euclidean,pdx-adsampling-dz,2.00269,4.15399,0.361849,0.998781,224,2.1,10,10000,0.2,1,2.02,6.845,0.3618,0
sift-128-euclidean,pdx-adsampling-dz,1.83054,3.77022,0.323566,0.998541,192,2.1,10,10000,0.2,1,1.845,6.882,0.3236,0
sift-128-euclidean,pdx-adsampling-dz,1.6248,3.30573,0.278874,0.998001,160,2.1,10,10000,0.2,1,1.632,5.796,0.2789,0
sift-128-euclidean,pdx-adsampling-dz,1.51687,3.06324,0.258825,0.997541,144,2.1,10,10000,0.2,1,1.523,6.019,0.2588,0
sift-128-euclidean,pdx-adsampling-dz,1.39766,2.7906,0.230113,0.996971,128,2.1,10,10000,0.2,1,1.403,5.986,0.2301,0
sift-128-euclidean,pdx-adsampling-dz,1.28187,2.51356,0.216058,0.99606,112,2.1,10,10000,0.2,1,1.287,5.589,0.2161,0
sift-128-euclidean,pdx-adsampling-dz,1.15362,2.23406,0.190005,0.99468,96,2.1,10,10000,0.2,1,1.159,5.451,0.19,0
sift-128-euclidean,pdx-adsampling-dz,1.01865,1.91876,0.16837,0.99196,80,2.1,10,10000,0.2,1,1.023,5.159,0.1684,0
sift-128-euclidean,pdx-adsampling-dz,0.864008,1.5773,0.160924,0.98686,64,2.1,10,10000,0.2,1,0.8679,4.524,0.1443,0
sift-128-euclidean,pdx-adsampling-dz,0.788114,1.41529,0.184696,0.982789,56,2.1,10,10000,0.2,1,0.7912,4.622,0.1333,0
sift-128-euclidean,pdx-adsampling-dz,0.705399,1.24457,0.18115,0.976858,48,2.1,10,10000,0.2,1,0.7082,4.654,0.1253,0
sift-128-euclidean,pdx-adsampling-dz,0.624121,1.06978,0.191478,0.967728,40,2.1,10,10000,0.2,1,0.6251,4.257,0.1139,0
sift-128-euclidean,pdx-adsampling-dz,0.533467,0.888397,0.184451,0.954116,32,2.1,10,10000,0.2,1,0.5338,4.289,0.1017,0
sift-128-euclidean,pdx-adsampling-dz,0.486084,0.791763,0.184789,0.943945,28,2.1,10,10000,0.2,1,0.486,4.184,0.09613,0
sift-128-euclidean,pdx-adsampling-dz,0.461087,0.74495,0.180766,0.937424,26,2.1,10,10000,0.2,1,0.4611,4.244,0.09499,0
sift-128-euclidean,pdx-adsampling-dz,0.435793,0.700702,0.174488,0.930383,24,2.1,10,10000,0.2,1,0.4358,4.24,0.0909,0
sift-128-euclidean,pdx-adsampling-dz,0.409207,0.651126,0.170069,0.922082,22,2.1,10,10000,0.2,1,0.4095,4.169,0.08709,0
sift-128-euclidean,pdx-adsampling-dz,0.382507,0.604491,0.163558,0.911771,20,2.1,10,10000,0.2,1,0.383,4.157,0.08305,0
sift-128-euclidean,pdx-adsampling-dz,0.354719,0.553442,0.158878,0.899762,18,2.1,10,10000,0.2,1,0.3557,4.253,0.07956,0
sift-128-euclidean,pdx-adsampling-dz,0.325986,0.505618,0.14801,0.885442,16,2.1,10,10000,0.2,1,0.3271,4.131,0.07551,0
sift-128-euclidean,pdx-adsampling-dz,0.296302,0.456905,0.137387,0.86777,14,2.1,10,10000,0.2,1,0.2983,4.007,0.074,0
sift-128-euclidean,pdx-adsampling-dz,0.26539,0.406375,0.125681,0.844419,12,2.1,10,10000,0.2,1,0.2676,4.004,0.06974,0
sift-128-euclidean,pdx-adsampling-dz,0.232646,0.355833,0.111024,0.814188,10,2.1,10,10000,0.2,1,0.2351,4.009,0.06588,0
sift-128-euclidean,pdx-adsampling-dz,0.198816,0.303125,0.094954,0.774961,8,2.1,10,10000,0.2,1,0.2015,3.949,0.06512,0
sift-128-euclidean,pdx-adsampling-dz,0.163572,0.246784,0.081049,0.717594,6,2.1,10,10000,0.2,1,0.1665,3.855,0.05928,0
sift-128-euclidean,pdx-adsampling-dz,0.126185,0.189943,0.063206,0.630005,4,2.1,10,10000,0.2,1,0.129,3.907,0.05456,0
sift-128-euclidean,pdx-adsampling-dz,0.0826365,0.12352,0.045252,0.472279,2,2.1,10,10000,0.2,1,0.08449,0.2004,0.04525,0
gist-960-euclidean,pdx-adsampling,7.52405,13.9254,1.52812,0.3877,512,2.1,10,1000,0.2,1,7.565,17.67,1.528,0
gist-960-euclidean,pdx-adsampling,4.97997,9.08434,0.99775,0.3876,256,2.1,10,1000,0.2,1,5.059,10.79,0.9978,0
gist-960-euclidean,pdx-adsampling,4.4619,7.91766,0.924402,0.3875,224,2.1,10,1000,0.2,1,4.558,10.11,0.9244,0
gist-960-euclidean,pdx-adsampling,4.1453,7.46588,0.830361,0.3872,192,2.1,10,1000,0.2,1,4.255,12.42,0.8304,0
gist-960-euclidean,pdx-adsampling,3.74172,6.82129,0.760643,0.3868,160,2.1,10,1000,0.2,1,3.865,8.955,0.7606,0
gist-960-euclidean,pdx-adsampling,3.50799,6.28548,0.783834,0.3865,144,2.1,10,1000,0.2,1,3.631,9.238,0.7267,0
gist-960-euclidean,pdx-adsampling,3.30015,5.92732,0.736462,0.3864,128,2.1,10,1000,0.2,1,3.435,9.294,0.7365,0
gist-960-euclidean,pdx-adsampling,3.05024,5.24117,0.742657,0.3856,112,2.1,10,1000,0.2,1,3.173,8.223,0.7068,0
gist-960-euclidean,pdx-adsampling,2.80127,4.933,0.679792,0.3852,96,2.1,10,1000,0.2,1,2.951,8.259,0.6798,0
gist-960-euclidean,pdx-adsampling,2.54151,4.49007,0.655096,0.384,80,2.1,10,1000,0.2,1,2.705,9.394,0.6508,0
gist-960-euclidean,pdx-adsampling,2.26288,3.94728,0.63474,0.3827,64,2.1,10,1000,0.2,1,2.39,7.394,0.6207,0
gist-960-euclidean,pdx-adsampling,2.1108,3.68714,0.606377,0.3815,56,2.1,10,1000,0.2,1,2.244,7.13,0.6064,0
gist-960-euclidean,pdx-adsampling,1.95211,3.36335,0.598369,0.38,48,2.1,10,1000,0.2,1,2.09,6.895,0.5984,0
gist-960-euclidean,pdx-adsampling,1.80977,3.11958,0.583115,0.3772,40,2.1,10,1000,0.2,1,1.945,6.39,0.5831,0
gist-960-euclidean,pdx-adsampling,1.6506,2.81849,0.568155,0.3741,32,2.1,10,1000,0.2,1,1.781,5.869,0.5682,0
gist-960-euclidean,pdx-adsampling,1.55919,2.61644,0.559022,0.3718,28,2.1,10,1000,0.2,1,1.692,5.535,0.559,0
